address,amount
osmo1q4p3runn50av7edx58lfk5nnaah0nyfe9pstqq,50000000
osmo1q4p4cgk65vjzpzld0fnnwwtygpu523u3gcvfr3,70450000
osmo1q4pzm0eq90v6q5rv9ge42gv9n8zknjerq4wpe6,132194910
osmo1q4r68tfpsf5m9j6plandmq84qqfyf2c56tmz4p,304245023
osmo1q4t7y76tnktlay26thxhtx98xjc97fumvl9w0e,576700000
osmo1q4tw2mppg0pgklhe5szyjudn8sqssc8ngn4a6a,268012565
osmo1q4udznx2q2curhmt68kc3pa6ne9zyptlal7jkl,120754793
osmo1q4ug8tl7ghz5j0q23dhuszv98he392h2dnx80v,1019549618
osmo1q4v5ehz3282qzrd4ratvsau2ev9wgpelu99q68,79414559
osmo1q4vfp4cs5sws92eff0fgtvegpjdftm9r7ftf9j,100470611
osmo1q4vrf97qeulkl2u5en7946axcfv3g8d9ylay7k,101005823
osmo1q4wh6n5l8lqne50tqjuessku3aqfa0dyptkc8e,60000000
osmo1q4wxylcshtumrdp84sx3r9g79gtex5qclp6uzz,421298269
osmo1q4xe3aemkhr2wqny2d22wh4j64ltf5pauam35m,100000000
osmo1q4xwknjk5070lc05q8kdyf6as5s4e37aurrsf6,86000000
osmo1q4xxfrtma3g5kexs63rtxjzqss0xug4jlwpt2w,12184095587
osmo1q4z5er3l664s3jxcwlhgpdc73g53z94pxkppft,182190708
osmo1q50hkqt3lx3d9lpsj523n0qj3epr9hfsjdvwlz,51000000
osmo1q538fgjspmgpxj0lwpu3hjlw2k5xe47eksv47q,51150000
osmo1q53tjqetm6en086q9fanezty3wwwexl9r7el5p,158151607
osmo1q544gn2ughae52un70svtla5kfpd9d8zcatkrk,322800000
osmo1q557wdmu76qpdjelhdlgja8xj2m90csg5nccwj,77573603
osmo1q558te8ar7vlnlhzjx8739lzt60yz3r6azeekk,60000000
osmo1q59wr3hfkkpdfh0ttsypdnskdgssq3uqf0yq0s,59624447
osmo1q5c7sakaeqv4n2fx7l6wmjfcuxupsk78f03wek,131811752
osmo1q5cp0gac0ylfsfa3e8wm5m33q8252jwmz7yk2j,3655000000
osmo1q5ddcwjz3yuh95t887yvav4qs73qfnm6tg2al8,50000000
osmo1q5dwl4hwgqcvqd8whncm0zlfxp5eq4v4edv30t,51093883
osmo1q5f2j9utnkju7rxxs9nveu37t09dxl9ta3u28q,373000000
osmo1q5fcf3074y8rvcaz5ptfexptxuvu9sv9q3gxxd,12000000000
osmo1q5fh598nlyyd46mt8nhu65f5aauj94fz9t753q,1680905918
osmo1q5fzctu4wvl3jslsg23ssszqgg9whs9cmvnufm,6148086126
osmo1q5gmjsqc4lwkv43khhxdd6pp4kdwlsjznf5e2q,50121000
osmo1q5j8am95lgsvp02kjl36j0wufhktxtup2g29tm,172500000
osmo1q5kk0a3xxm9fcf7qqaezgjqa3g8mw0phsdjr05,119347019
osmo1q5ksqd490nn66jpfcygn87ryaglx7xddwfvlsc,83121783
osmo1q5mvwlk7jrxce0w6ssm87khdc0r5crjrt7zlkw,75700000
osmo1q5nx0xx4qgm93lldfpdtu6dmlmd86xjqg6s9uf,50804763
osmo1q5pl60anwmhhahp9mmmfn57rxnfdvxasuhf2r6,424065082
osmo1q5ps9sxqnar6cl7xtusalyh0x8jrefhgf4srp2,930265757
osmo1q5r883azzh0n7v377h6ehv87y7xm5yldtvxe3u,9000000000
osmo1q5rfhlfqgwsk4486agr070x5yvkwsnyq8z92kr,61234706
osmo1q5u83utzqcj6pervghm6jw7a94mj92ulvrmlrj,104728846
osmo1q5wrrrrqz30yyzcw8pnmsk5nptnt0zte74lmpe,103000000
osmo1q5wva3rd2sk8alhkg0v4yzc2cw8d8920g5cjam,300000000
osmo1q5xc4ar3qnv9uez5edk663c44vzxw2jv8vktsq,883000000
osmo1q5xq40nclrxvvwyektjxdcy4j5hmy3vhjd9y65,51000000
osmo1q629ypkut4ydhd0ax39q6vghnla2sga2jr4sx6,300841703
osmo1q62gfceegjp8kzew3art2hh7f3uz6ejkhrdlwd,62302467
osmo1q62p445m2yzzydesyj3u38wuw8wcydds0gxrcy,1768582678
osmo1q64u7t9ksku0zrr5qdt8z6ahn595cf7582xqcw,124500012
osmo1q6539rz8uy0pdrfrvqeh7q7wlmh8z0rjeedce8,431461076
osmo1q65xq5qfm6f3hzamjnkpjm5njc5xzlckc979xx,101000000
osmo1q66znsn3vzd3zsrya5ew9qkzt5v0r8r7gs73xv,128000000
osmo1q67kfdd5uwf4vctgpqtaqqmfcn2gd0m0u7ymnd,85000000
osmo1q67xeyqn79wuqccp6jven2kq0crqzjt95e5dvp,50100000
osmo1q689z6qc2svttmjs70eap3p37rheqw63hh3232,5922128041
osmo1q68kxamnfp245a08k6dau8ghne7al05lalmuey,55482917
osmo1q694tukxxxlrk0uf5h2ujkxqchmdxxwt42gzw2,50100000
osmo1q69zjflyrf8ccjp3xesns79vy4kqskxaqw6hm3,100000000
osmo1q6a5hrrne68e2388lxt6qqqtc8ylknnn464y4t,53896435
osmo1q6aylv3eda44rushdq0z5zzkvj7shnmgnqgycx,55000000
osmo1q6cgy74267sggqsxl5zewsqt4eqtpq8q7xy07s,107098352
osmo1q6dm2slcq7s9huqytzp5g8z3l9x7ffdjpexayf,151418318
osmo1q6e4pmkytwchtxqhx84qy0ap67738xspfl06l9,77609009
osmo1q6e9a53w6c9922gvwzwf4s3hcxv2eg2tm0q06e,1160093382
osmo1q6erqpfq0zql2rkgvf8jgfuvalaxht9e4teueg,61000000
osmo1q6eu59sx8l7j6ry0x9993jmzmezdqxuyyqhe8r,95617282
osmo1q6f9l0ptwaqx3gx36fmxa6gfdzzyh2ddn40m4x,315227721
osmo1q6guv0lmszdzyk8elcz5yq45e8ry4qugjlvug0,50000000
osmo1q6hkfxytthfksuf23l5kpxzcztd8euxdalcpn8,500100000
osmo1q6hpqzpgs9jg3x7vsx6yyx0peq0zegs2y7s9wm,75839600
osmo1q6lfkvtz0u98ayefdmjhjp6m7gf4dhsnp602zr,59696065
osmo1q6ll48za2x0dp5wyw0vascz2c758fxxjf7eyjm,2065000000
osmo1q6lyq4xc0pmngpm3wy53u0th8mcy5c5wf00a4k,261847392
osmo1q6m5kcu4kqywvtjs9af0xyupzh6np9jkxsdm3c,51584929
osmo1q6m9x8rras88kn6wylfwred6vnrm0qnk6ken0v,1623957615
osmo1q6mgkye350pq2ykrcu2467xrqn0jspd5gnm969,79000000
osmo1q6sncl8tlejpkymwuwh3hxzazaz0ug4nur8pxq,50000000
osmo1q6srcw984xdq3dt7tdq0zqencva4a5l92q8qmq,90000000
osmo1q6ty0n703mnpkh7v05suc00l4qxms23pq4x8n9,438007270
osmo1q6ufdpm87qsf59q2f9sw0tdnt24gzfhd2890fh,172263225
osmo1q6vtvwswaf99l67sj97vfshs2vhmgz52rk7cqp,2114207554
osmo1q6vtyxq9cnhxjfftyqczf4mlh4apevn4jle6yx,58920659
osmo1q6wutgt57f3cycaex8q0sze53tuc99e0xzk3ze,855000000
osmo1q6xw2p673xt9glmkr9nk3tz5fvx7qy6wuv3p0f,50065000
osmo1q6y0uzzkm3nue956gwyg4ey73smzp00lh49c2f,73150000
osmo1q6zs6u2seh2lc6aquqtckyse6wexnu4affhxed,138901607
osmo1q70shwvyw4lckuvey0sxeylrla6uwd7rkr6h4r,283786944
osmo1q73f398z4egpsj0fg2u55w34qxxkjzmfe96z0v,829971836
osmo1q75eau9cfs3jv89gk3tlh8z7v62ae2d8z4vwtx,155300000
osmo1q77dr2vz2jkpa92ep5qft4r0lyxwtht43dxsac,243193120
osmo1q78dsqqx9e3tar4m6hmpp3p4wkvus7sv2lmplp,160000000
osmo1q78qel2s45wsacu594p8yvemnr56rnw8p88qvp,100000000
osmo1q7ccyd4rn4rqw7au0jlhfv3s647h8jtd8fdg3z,50000000
osmo1q7egkcv9ex4ykysgctknpj6p50ac53cv3d3cty,424072011
osmo1q7gvpsu53rs26ee950hhmz6294hmrf8l0p7mvg,120228857
osmo1q7hl5rd4l7nwmt73y3hvqjv6hawyl60r2av2ax,460990000
osmo1q7kpcdh2un26zh2x9uezwjxnv22g785lt7rpmn,105000000
osmo1q7lfmwlj6cszf7h7r6pz22z4n36u9uskzgl7dz,51000000
osmo1q7me92h88es3aha4gf309sl2v5wkf8lkazu6hx,84932246
osmo1q7mx7de9t2v9fvf9rlf6228nfq9v36jkmgq4ch,140938501
osmo1q7n45uzx3yscualsgal42qpc5c2ktpyu64nv5w,130232341
osmo1q7p30pnzxvswc327aqk0e5m76m639z5ktmsql6,177769473
osmo1q7pdf8eqhna9x26xjngsrqeg00x4tsq2ux70s7,100250000
osmo1q7qz5nw7f6678gmuh57d08avdu5l8xdmtz8e52,1242040000
osmo1q7rpezjqlj8h8x4y8wwp7yprnk0shjqhvulg39,57000000
osmo1q7rvfarepzlej7gw0ekd5kagcmt2qnxxhyc0m8,372645854
osmo1q7stt0z0q4rscat7wud27r9yw0u8yfj2k7kzmh,54112594
osmo1q7tt76wcv3m5jhnnsws09mgke48p5x7c694qqa,241285529
osmo1q7tw0va3864zyv29wh4jvet3maqmavsmsaqk9v,100100000
osmo1q7uhx9pkx74ry9daxldax9hsjf0vj23g537q8w,1323620000
osmo1q7w8jvlztau02zdn900zfhqphgx7j9cjjrzwuf,113325585
osmo1q7wj6yxs3h6n5kkkeka6k20uyynlsqrwsj3ghp,155909783
osmo1q7wnmjs3xcmvhj94z5fp2ud2yrc2qtrxm4qr9a,113768757
osmo1q7ytqzywejcuk9d2et2gl54w2uamqspl49qygg,235200000
osmo1q7zavqhyrjx3ck2x9duqnumspfnx5s7c9pccmt,50000000
osmo1q7zlcamcl9z0dfk07cs5rt24hvehq3a5dmhfht,80000000
osmo1q804sacllc07va0nxrkje4jmk0m3eku7m9ld6y,60000000
osmo1q82z2eeq7cecw5w9wt2lg798m70uzl36lh43a6,57800000
osmo1q83n3urxktgcjng623tjwplzcxudmkrlnmk3yg,51296589
osmo1q8568awdzem73m0pptfvmga00m37mr5cycs2rh,155068520
osmo1q85k7an4hwkwhfjcxtkkn6at5p07cgmcs4zfz6,275000000
osmo1q86uaaa3u5gkhc2g6c6a0qpf4rahky77u6765u,230024130
osmo1q87998022fvyumuwjy32904ugkhw4r3cak4hac,101475677
osmo1q89t49rykqkmzj0fqyjd99z9w2nwr2hda75n9g,377400000
osmo1q8c42tsj2clcvaafrvnu22cjfzte40fj5t00he,87961869
osmo1q8cxk5pktrhzzcy2axmnejd26phrtwdlw0ycmg,454350000
osmo1q8djd00dkce6saghs6sfujkew8gmk2u0n6qgkq,128370061
osmo1q8dzxvvfesw476njhvzcze72p49636umh9jn7n,100221627
osmo1q8f8qdksktetfpvsl705zn5depqfwsnkcewd4h,86290029
osmo1q8hp9s3ud9qu645g3u7p23jteyewgv765w74jn,192772328
osmo1q8kcws30t7uxjqtpmv2k2n52pkvvjtz5mp0uvj,387410000
osmo1q8kma2dvgmtwczuc439mwqk2xy9uuepzfhsdx4,100500000
osmo1q8lg7prxcu0xlzselfp9mam49tu5mrh48p26yc,725000000
osmo1q8pmw4kwweqxktkqfp876r54pcqclxlsdyy8ak,333647092
osmo1q8qclcephkn3703kzqhfga246txdlwh5e5uwe6,80000000
osmo1q8qrrpenagjxrjfq8hnlxyelhnqf9w8l4f64fg,629784680
osmo1q8r97aax7lxcttsa6v5arcgprcc3smx6wnc6s3,111647431
osmo1q8tqgsmzquyrzwc574aadhxezqfvu3ue55jfdx,52000000
osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,250000000
osmo1q8vxlunkfdhf9v48vdvhfvx6hgk740zut6tk56,144402215
osmo1q8w4elmqgwwqv2ckye5xfghlyqwqqkktncz7d6,58000000
osmo1q90zzqw50744n0qqn5qfq0pmen0fw4spahsz2a,105806703
osmo1q93uw8p2jat7xz8d5sjvthsfsdpag5tljs2esw,334776300
osmo1q93xkwtfv7nut0eqjjws377wkjk972653azdj3,262449142
osmo1q940lpsgja5y0kzpjtr58ay6nfzs6mznu3fyw5,100000000
osmo1q955n2kt65qlsvfd4t530xg2rmvgd0tsdkdl6w,515479163
osmo1q97kch4xqsv28guyu662lnk42zv6pyjpnyktje,307400000
osmo1q9800lafqesyaydv27mttqyt5vj53dpkrtsk9l,310000000
osmo1q99xn9x9yusyqc5m9kfr2gut75duyufr0n9zx8,1465700000
osmo1q9dx86fk63s4fw2hxkyrrjlwge3jnvjdlpwaqr,2457000000
osmo1q9feqfxgg8xwl788l8nxngzdp6srqww0maggfy,168070411
osmo1q9kl4h270c7yd9fnz26tr3qyhtsx6ne8v4w5hs,92654675
osmo1q9nd42zujz60z0un07vls04dvafjrx5afw2hpf,54000000
osmo1q9pfgnqen2uxnth664kv6u3hw8g47y0qq22atr,300621515
osmo1q9snn84jfrd9ge8t46kdcggpe58dua82j6z4d2,550000000
osmo1q9urr92mhcy88axsn4u6yj89rv4xtdt0ralk99,674000000
osmo1q9uzdz4shgsaqcujlx0t02hakq90turlpffe44,200000068
osmo1q9v58lzm2c4se429wz0kzjflmxmhhupnlperc4,105001455
osmo1q9w6jdl437lgu0lasfyxt9j3mr5fxwrhrj2mwf,600000000
osmo1q9wtp7sn4j60p05f7fjn5jje55dw3spq33y2x2,100351622
osmo1q9x9twcjnaazv6h9mv4lp9arh496k4exk9p0gh,128584204
osmo1q9xjjmd67kl09dy7y2l860mky0t8dq35c3n873,10005100000
osmo1q9xmjvevl47420hq5362yf5ef2000yunsvap8z,205000000
osmo1q9xs89pnflqjk6msanwny5ha7gmmnvyrkw67rq,288000000
osmo1q9ywgjdjrzv0nx5lkp4u3lpy7ad6ala7xzu406,95054000
osmo1qa0sre8f526v424w2764hle2pm5dwsy49ewpjf,50000000
osmo1qa209p67xm86qmtcmx98rwmahzurg70zk658u2,536935812
osmo1qa2ge9l2dkywa7ytv2lstzvkr6u0ata60skfxz,50432624
osmo1qa2vk94jxckrh2hujx0yxgyms4py74cl8p4vyx,3342362043
osmo1qa2x7pf83j2hu65h6ldsn2mefh7jlk559xy0j2,52500000
osmo1qa47uvjr2l3ef79g5x0vveqs0lufwpkyvu2mcu,674000000
osmo1qa784nvlwj9nhkvxexh6xj7aa0aus8v4smd8v9,400389360
osmo1qa8pnspgv8u55nytrye45u38qelgrteha70t3c,50110800
osmo1qaaqvvfvhpwwf3wahptfdajamcnmyx5xp7968c,427000000
osmo1qaddzw5mn9ac5328an257efljyasa4apaj8xa5,155790000
osmo1qadjsv3ktrr428sdha24a3k9rh4v957ssfj87y,518231288
osmo1qafdl4hp6mtg7lz0q05r6c9als3z9myxpg8w8f,52956005
osmo1qajsz7m4q6kcfl5wxjhkw2fauj39vyppgn8pz3,52300000
osmo1qajwrj9fch40vp9zdc5r8vdnlvlgxsxr6up9lk,50053133
osmo1qajyeddc3wyg6uhvpgvl6ergg24ueuqdrcmant,140000000
osmo1qakzqrz23t5h4k4p7yta4et82r48zru0jga9su,80000000
osmo1qaleaxnypsjrh27wtg7qs5tfd80x0u3rzcl9jn,82278875
osmo1qaln4nfzexwvwuunzrf79reg7veuxnqkjyt3ay,52000000
osmo1qamfln8u5w8d3vlhp5t9mhmylfkgad4junm4fz,816766111
osmo1qamfs68ly9af9hwt2rtukjm4hm6k9yslecsrk4,200000000
osmo1qaphxxcc6gg0023cnv6n05yrkkns60kepkzwsf,209000000
osmo1qaq8fwrvhpqu8kvufg59fjdj6acvtq8wtzdecl,1240000000
osmo1qaq93847cnwmmnqx72huxd3keylh854kqdevxv,103000000
osmo1qarlyy5ynwgdmw05ug35ksk70xnjg04m5c5flc,2693586250
osmo1qarycgfh88x3heappzxjhuje9vzt3dcg2cx30k,108981401
osmo1qasveg907ych83w0fwydj9j8y8r6ys98hzscjq,106243047
osmo1qatypn9epgkh92zdls2c8j7j7d5c2qa57spn43,52000000
osmo1qav90dwzp9z4wljg977rz2hwx6ayvmsyaex2gy,77545611
osmo1qaw0le3xmsfxp6lrptcl2hz7zx44pnpm364v7v,514869755
osmo1qazrt2rghjcyfalyx3utcd9eqvgsj4j5huv637,102376887
osmo1qc056hhtteyt9uxtql0xdlhle5s728rcn0zgnm,265523292
osmo1qc083aa36zphg0uphqkpq8mfjv2jha8f6dpcck,203765546
osmo1qc2nxrwq4rkjjnhr0p94f04dt63yz74s0swws8,458000000
osmo1qc3x6elcyrwm73hmxvre0vaz6szaxsrkh8vwac,55000000
osmo1qc464m8azd5kvc55spey4c346yqcne3g6ew0hr,68062538
osmo1qc4e6vzxnz7ts0jmm8y4cy8j27za7shpt7y6vx,182522815
osmo1qc5ex5d62lx5w69e86z3e3jv4zmxass73ja80s,156783000
osmo1qc72dct5spjte3ewq46wfsfea7hugtqgdputv9,114000000
osmo1qc74lw7f8ak737jy2at36wa9tyrgldk8kpskzg,3897324236
osmo1qc7vqxuqa2kvxx5pqnwlgh4ju3katwrzsehchv,84802225
osmo1qc9n8cnn8y4xcxudlzd46z5mcpf5c4sl2p0wr6,51170000
osmo1qc9rz5rlefk2uld5cf9f0ll5eqceycn34dqru9,50900000
osmo1qc9zycq4s09alqjufxvhmct3d9ft6c7yy7kf2m,246621026
osmo1qcaugnrkmzm9gkcp46kh4fge8v33542ayj3ddt,7502228961
osmo1qcaycj0hdma6jzdnhq2702z98rf6wnng7a626f,396200000
osmo1qcc4smp94k2lyy8snv370u49ssrtvdk3j7sj7n,363954098
osmo1qcczs4enqldkz2ddhcahzx5jvsxuc9ced0q74k,50100000
osmo1qce47qpvevmyr7kk5arsssg0zk2ul2k3wsghsv,685000000
osmo1qcf56hq8x4dwa380tk0hfmmfdswhucerxpfauv,66000000
osmo1qchvy2uqpa03zjtf7rsk75zep9fuv99kfq7ew3,7228783153
osmo1qck9nr8709pgrhfjrpvgmlnz5k3k9v6l62m0h5,166611792
osmo1qckdcymz37ugx88dhjmud8tag4sgusg3ah42w0,210682883
osmo1qckh7q6ym6hrg2rc04mrq8r3kz2c32a4mmnjj8,501597701
osmo1qcltkmen8h260e7cst45pguyej54ja0vls5h9s,50949540
osmo1qcneepsp00q4pca7gtxsf628xvrvtth0u5v5yn,114959293
osmo1qcrmq8x3q56ap57rz9ettr6td7yuyrh0dgkxsn,60531226
osmo1qcsemwga0l38m6rhxrm9e7eg0880wum5e5alzu,52909933
osmo1qcta3ksq050jnqvw0md7ezla85w4qry4kma449,5000327396
osmo1qctl9sg55elatee0g6rahkzuylcrfd5hh8xtnr,666239850
osmo1qctsnew9jprsk2jdngu6ddemgd3h4f49sg49p8,486066571
osmo1qcu2ukq6yjcne24adajnhph8sf63hcztq4zfcj,56413280
osmo1qcu63adrfwuxqvesmf4z49hglz5edgpy284m9e,62000000
osmo1qcuj00d5zw6pvp0pp40n39ulwvt0gt90qhxyal,50200000
osmo1qcuy0cjpm8q2uf5qltyg6pc8cc82sh5ujj9rhr,104000000
osmo1qcvz08dyk4r7wypv9ry3qjr7vl6kr5w4wwsr2v,3002997216
osmo1qcwjhq4dm3fxt9524e4ypahkyvazh8v6p24vx5,133241438
osmo1qcx7efv4rn0r0xw75auswqjtchkxxh7cfpepye,180546296
osmo1qcydwk3crt4mztrmngqenlmvxelvx4amwzwmzv,55512720
osmo1qd2cwm78l5vzsdec6e9p6c7nxh8eya7cn6af3d,66000000
osmo1qd463kzgk73cpk9ywl3jhvn4v4uwlwd3pvtwqw,4625000000
osmo1qd7emzwawnreq8yckluj3uhmt7zdqn6scx42t2,102900002
osmo1qd9c8sumzuluj5lu43090etxgdwk07yc4zr0dq,100533911
osmo1qdarp3xkhpsv8d8fssdg5m8544e8emzg52q4sj,92955541
osmo1qdfxemddayurvhcpkc0926j2g42uy50assvssh,53386925
osmo1qdgvaswfj8kqgvhegupak4mf576d3s546fq9t3,255000000
osmo1qdhsdudftpkcdgfpsydp0dtcc37w533m3c046z,250000000
osmo1qdhxhmqkrhfkmhynm0pnsxuz8qh8wnzdvufkvf,198500000
osmo1qdjgg2fupwkf4l5s4c98gqd2mjyywsudenql0k,176947793
osmo1qdlug9864zj5mh76p7n70f2pcn56jfgtaaedrw,906841702
osmo1qdq34amefd3x5w4nekfhn4sssrlm8m6x5ff8z6,105896049
osmo1qdqgnhgv8054wqe2g4w7xkffahw0h5p3sydx43,101294337
osmo1qdqpcnn27cxndwr3z7h2m3h7g65zu7fnxvcpvu,3051598717
osmo1qdqugux70urprryke4vvrn9grz0hw7acuru0yv,91800000
osmo1qdrvm7l9xu8xmrel5yz9nd647hyvrwagyr47mx,51681269
osmo1qdrwa4d4pu8da9ydkmwr53dfypr30mkfk62rxh,50000000
osmo1qdsfpkqus8d492q9sfvat2325vx87ds0aw8z09,120400000
osmo1qdtdxf9wa8tna2q84s6s0paqxpydlrshe7pc8j,117000000
osmo1qduh3va3lq4nu3ur05ysfvrxu2n9zu6tdl5x92,63679900
osmo1qdv8cyukmr4s4g4r0gr0hg0eqnfquhqfjynnvc,50100000
osmo1qdx4qw80x6mcdf3m9kmt9rrsw7dp4zjwzf2qm3,117775023
osmo1qdxkxmg27cnj9d450j9cqgc27yjeap2vw4wwvt,627037157
osmo1qdy0ap6xnvn4trs58zeps7g55jwf88yszq4080,190568957
osmo1qdyhxwprm986eawuv6kdzkkfnv9nk79fgswg8p,100000000
osmo1qdzl29856l4wgwv48f8myq8fc7s5qvlkyh02e6,51580000
osmo1qe2n6jez5zhvk8m947el759u2zgq8jf3equd4h,150000000
osmo1qe3vv0n6q5jgdl7p0cr33wuldznyftuekxusrw,101000000
osmo1qe5w3e03ul4t5ykplzaknyvzaecpkqf5fsnkxk,51020377
osmo1qe6czmgfy90gruttxagz4rmg34w5te9jnzfct5,75000000
osmo1qe9y5gtua838f25u629t9l59kwtszrc6x08f2q,55284933
osmo1qeew4xhufqvs3s545rwkccex3fqz3lnwr336kr,181698163
osmo1qef0dmrjz2weulfdz8fsfw8m7pjfdxs8sp9prd,1612000000
osmo1qegml9h8ysr0lss04v0vgjhdn4lav99sw9rxzy,179071338
osmo1qehgp2x7hm9k6c9xwwdtqqjz4tv4ywppx6rpyl,137000000
osmo1qejdt7kts75njqyymh4zm4dudyzvkk8v4fh5zw,100000000
osmo1qeldhm4v08ecxsyylst677rhqp70780r5wee00,50952687
osmo1qelwnyx8805l7dq0c9kes6wxu8z9hnnpjxpr9l,51044606
osmo1qenepajhe7kxuvn3mrtustkuchhar5xf2yhk0v,50136765
osmo1qenh2sdg87n0hcr50csmr0gewr6mp9pfcr3d39,72674863
osmo1qenxsaclrltl7ttcuaqe0uy7edw0v6fpk96dgw,600100000
osmo1qeq89tylfjpj22uhhkukqtexqwxzkm94shyx2u,100000000
osmo1qer8ejxknh6lywy8kuhz6w2e35dk6xmaj4k5qz,102000000
osmo1qetknzqrt7kueqarerw6062msmjdmmncyw7kk3,79311863
osmo1qeu5sk7cqfmkfkhcdca4p2n4q3v5y8h2ts4m8f,50000000
osmo1qevakm4e492hf8vl50dde4vv846d5quu5zdaqh,259671709
osmo1qexnzqk9z965y36c2lngjjz8hlmvelfsnhmlkk,287641127
osmo1qeycpj9fwcrpem3geewzw7frj8jndrk3n26gfz,426041947
osmo1qeydkphpujp4eld5s87rahfw2kje9yx73zwyfx,86300000
osmo1qf2rw0jl9era23lle4lx6haqqfe7qnyj30f9da,51660775
osmo1qf36e6wmq9h4twhdvs6pyq9qcaeu7ye0wcat3y,744731485
osmo1qf3fycpz5ahw4dpl275u3y5ngz290lh29fr7u0,142578613
osmo1qf3lsgrr47kjx0rwhfeuv9zqfq64e9wgl2h0fn,172864615
osmo1qf3n6e7470ynm3gz5j00vdlad449zlzgzs6tsv,50699500
osmo1qf4hjtnq0esmqum2kcm0wuy4zdfg65kyld9w7n,50100000
osmo1qf4ljrv000c5p9wzlsq449aagaj85e0y5r4ffz,348119729
osmo1qf5gvqerwhgdky9f3m36z3fmjzg7sdhnjrf8gp,77708900
osmo1qf5qkpvenafwf3yldqccjxd3ml64ptgvrz4csc,487507073
osmo1qf7c5dtr3nwrryw73l09p55n3xhj624kqzk90j,100017660
osmo1qf7ezplawe77g4j9ulwcpa0h2hlmetvgy8djts,50000000
osmo1qfgzu3h0f37x0llu4u04sjzw8cfsay88vnu0zn,209000000
osmo1qfh3rgzg23qgwvsnte23kxatazqscc0ndk5tkw,50000000
osmo1qfh42wppnpxy9tywe737pxeqyjf6uhl38fa30f,55000000
osmo1qfjczqx8a6tlzd06v5a5dh7ptrlwun9hd0dgjj,1008000000
osmo1qfk777v4g40gw0dgchh39j0fxlz27hs9e5ur6n,53600000
osmo1qfk7f0v3wdf5k55s2w5pht7fee024dq2jr4r7z,65156067
osmo1qfkgkgnplnvj4al0ayt9844dcs86r4n7229fxe,202600000
osmo1qfkxws2mgj5hsmttymf6xjagzuvu3945wtxk3g,61186645
osmo1qfl3zahm4qxumyed35pgxhlwq3a5axytc8qkly,182452260
osmo1qfl9rzthfx99x7k6vv3vk5kr64epey8z4eslj3,110200000
osmo1qfm9yke8u5w2g2fjhqccyu9v63cdrsgdafgrxr,816492855
osmo1qfmy36rjsxr43wa9a0kjgcq28lp628w8q5uvcq,78466186
osmo1qfny4dv6ve4pg38635mvnf9dg4aslkkekj7dxd,64671911
osmo1qfpdlapjcxc8tcmceqaadpgxvweanupwgtarln,130305583
osmo1qfql6alrs2pyne2vx5wsegdnw4vwzd3q9gsup4,393322862
osmo1qfscl4hjrw7mj7fpghgvzesjz6r0fhresgyg8p,160000000
osmo1qfsgxymyfws7khfwu3djg3y2w4mh9h6avwp9vp,100000000
osmo1qftw30kqagcr646myj34y5e7vqpkacmz6g2gal,157473629
osmo1qfucy7548g479yzuf5j3qkge20az6t4qnm0t4s,11000000000
osmo1qfumymrnvzvy7jgzg6vc6pz0x9hqv4vjlrtchn,1000000000
osmo1qfwexp65q7t8ueecn823x54crj06qtty8ey5ym,293686157
osmo1qg04faedykl4da9p66wk7937zkauv766s6ngl7,1000000000
osmo1qg06rqy8ewmkxnc453hy9remflt0fgzuq3aq4s,101000000
osmo1qg2ykmrf3er36xg5dl3jfsfwxrxgt2t2mhcqyq,116912291
osmo1qg30g496qxafe5n0vsf7rxjfa24vdpdw95e3k9,100000000
osmo1qg6fk9s7cq2vp53v75lvnc2ngp8e8nunk6eztd,50000000
osmo1qg6t5p3mrh4yxj35grsktmrkx44eykue8tte2d,1134364589
osmo1qg6xzmmnry9057ehnzlq4r8x285wcgchpdh9ur,52885295
osmo1qg7jftuddqvjt6dmxpe5qcfedjf8e7vwe7ctx4,51021290
osmo1qg9rjrhlcmtve5evchsnnjkw3kllzajuqs4s5e,51020591
osmo1qgaw2g5txpqhz6jumejcwwnqgfyzsw73ecmn2g,63834411
osmo1qgaxjh75wsy284747zlqr2kdjqrtmwg69euxw2,1454397399
osmo1qgc5mteny5mvz0y65qld8w9m60x2juvg2easfn,188300000
osmo1qge7yt898l4xvt72rtlcrjn5pyyhe2q0y5rs6r,120000000
osmo1qgefe4kpv0nksgey682qtswfhv4kgwl8u7mzt8,598163212
osmo1qgeryzs0yh5ks9n6zpc84zwdyjep5qz9pd7jye,90000000
osmo1qggdwwv9y4ks582jkq3hnyznn2l6sam2wgpe38,115336798
osmo1qgggp46vrq376hymyykwew7z5mtc5xejnj8f6x,500000000
osmo1qghsx2tw0h5n82rap8mj0m85cxfu3pk3s6uz44,93719127
osmo1qgk9huqtrx2u7ry8rwuu6lrs0hn52swjkdk9k0,159956173
osmo1qgkdm2asr0qey7jafqyqlnarvgndjws26px4tz,62948095
osmo1qgl6ej904uyetmefu54a3jrfgw84fg9t63z0n9,2014000000
osmo1qgl9tl9dpw2n5v7282a2cptr4lm28vmary5wf7,824357435
osmo1qgq68dmfwtk4fqueuszvsxv2tf7sa8ufjgn7fp,51021290
osmo1qgrcu9p46nmxddeuqe6saqhccdzqr6xw3qmj97,550000000
